Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,11.6966552734375,13.88099559973659,26.579716865040048,29.262660746565523
amazon/chronos-bolt-mini,17.11944580078125,16.140070469461172,26.4828309528205,27.28047124305643
amazon/chronos-bolt-small,12.2991943359375,10.248850889905558,26.870269674039104,26.63705946210319
amazon/chronos-bolt-base,13.5042724609375,14.742952401693023,20.33818565299551,19.540484901123797
