Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,0.1092990756034851,0.10927101373672485,0.11100454330444336,0.11166610717773437
amazon/chronos-bolt-mini,0.2683956265449524,0.2650485038757324,0.26832414865493776,0.268744158744812
amazon/chronos-bolt-small,0.6003675580024719,0.6075486540794373,0.6024703621864319,0.6002514004707337
amazon/chronos-bolt-base,2.61666921377182,2.55284321308136,2.5486703157424926,2.5491684913635253
