Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,0.032333528995513915,0.031651294231414794,0.030845952033996583,0.030176830291748048
amazon/chronos-bolt-mini,0.06785873174667359,0.06604932546615601,0.06667537689208984,0.06866673231124878
amazon/chronos-bolt-small,0.1413993000984192,0.14287331104278564,0.1430981993675232,0.14682416915893554
amazon/chronos-bolt-base,0.6180228352546692,0.5893316388130188,0.5848983883857727,0.5899530410766601
