Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,25.7213134765625,34.417604630654594,32.79886559452238,73.99016703718614
amazon/chronos-bolt-mini,31.55194091796875,34.83016741613509,32.24605474673545,78.39962433110107
amazon/chronos-bolt-small,30.284423828125,35.74309178343849,35.227231038606575,74.03339482146706
amazon/chronos-bolt-base,25.7213134765625,27.369920791730245,26.96872589990063,76.02823595989864
