Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,25.7213134765625,33.86488342285156,31.415817260742188,62.16896057128906
amazon/chronos-bolt-mini,31.55194091796875,34.70991007486979,31.162317911783855,65.11597696940105
amazon/chronos-bolt-small,30.284423828125,35.55492655436198,33.99313100179037,63.37839889526367
amazon/chronos-bolt-base,25.7213134765625,27.189229329427082,25.20491282145183,61.007058461507164
