Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,0.054434313774108886,0.05368168592453003,0.054787096977233884,0.05204418420791626
amazon/chronos-bolt-mini,0.12267562389373779,0.12340557336807251,0.12281902074813843,0.11201743364334106
amazon/chronos-bolt-small,0.2698799538612366,0.269199275970459,0.2688330698013306,0.24641513347625732
amazon/chronos-bolt-base,1.140020911693573,1.1437881302833557,1.1075559186935424,0.9923725771903992
