Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,365.10009765625,2729.0863037109375,2691.723124186197,3696.1387634277344
amazon/chronos-bolt-mini,660.040283203125,2917.1101888020858,1950.2916971842476,2677.423095703125
amazon/chronos-bolt-small,271.905517578125,2280.7240804036446,1876.8043518066406,2945.4778035481795
amazon/chronos-bolt-base,380.45654296875,1846.8246459960938,2203.3096313476562,3875.742721557617
