Pipeline/Length,1,6,12,24
amazon/chronos-bolt-tiny,365.10009765625,3284.491771993452,3588.791480396652,4819.243207896541
amazon/chronos-bolt-mini,660.040283203125,3253.9412831767104,2515.613861296725,3526.842448330538
amazon/chronos-bolt-small,271.905517578125,2692.512858122562,2205.106779128407,3841.844554565604
amazon/chronos-bolt-base,380.45654296875,2433.5000794441203,2847.222347743342,4741.6416469855985
