high_precision_time,system_time,chrony_last_ntp_sync_time,chrony_system_time_offset,chrony_last_offset,chrony_frequency_drift_ppm,chrony_residual_freq_ppm,chrony_skew,chrony_root_delay,chrony_root_dispersion,cpu_temp,cpu_freq,ntp_time,ntp_rtt,ntp_offset,ntp_delay,network_rtt,power,cpu_load
47613.54513,1742365445,Wed Mar 19 06,-0.016161313,0.061725315,-85.721,85.739,0.129,0.028520865,0.034868229,54.6875,1199.987203,1742365445,0.014584547,0.000576735,0.002827168,8.92,200,0.1
47615.54523,1742365447,Wed Mar 19 06,-0.01633277,0.061725315,-85.721,85.739,0.129,0.028520865,0.035041995,54.84375,1207.793016,1742365447,0.022026708,0.000543356,0.002799511,8.68,200,0.1
47617.54517,1742365449,Wed Mar 19 06,-0.016504208,0.061725315,-85.721,85.739,0.129,0.028520865,0.035215739,54.8125,1202.101297,1742365449,0.024289341,-0.000486851,0.000681877,8.86,200,0.1
47619.54523,1742365451,Wed Mar 19 06,-0.016675659,0.061725315,-85.721,85.739,0.129,0.028520865,0.035389498,54.8125,1200.029547,1742365451,0.014360306,0.000549555,0.002743244,8.75,200,0.1
47621.54513,1742365453,Wed Mar 19 06,-0.016847089,0.061725315,-85.721,85.739,0.129,0.028520865,0.035563238,54.75,1206.222688,1742365453,0.013090285,0.000544548,0.002781868,8.84,200,0.1
47623.54518,1742365455,Wed Mar 19 06,-0.017018542,0.061725315,-85.721,85.739,0.129,0.028520865,0.035737,54.71875,1199.973719,1742365455,0.012948583,0.000553131,0.0027771,8.69,200,0.1
47625.54512,1742365457,Wed Mar 19 06,-0.01718998,0.061725315,-85.721,85.739,0.129,0.028520865,0.035910748,54.75,1200.038031,1742365457,0.014427525,0.000550985,0.002759457,8.82,200,0.1
47627.54517,1742365459,Wed Mar 19 06,-0.017361432,0.061725315,-85.721,85.739,0.129,0.028520865,0.03608451,54.8125,1209.458984,1742365459,0.011197277,-0.000307322,0.001020908,8.73,200,0.1
47629.54514,1742365461,Wed Mar 19 06,-0.017532865,0.061725315,-85.721,85.739,0.129,0.028520865,0.03625825,54.65625,1207.794562,1742365461,0.034821517,0.000547409,0.002745628,8.75,200,0.1
47631.54516,1742365463,Wed Mar 19 06,-0.017704306,0.061725315,-85.721,85.739,0.129,0.028520865,0.036432002,54.78125,1200.039656,1742365463,0.012372156,-0.000455379,0.000828743,8.75,200,0.1
47633.54513,1742365465,Wed Mar 19 06,-0.01787575,0.061725315,-85.721,85.739,0.129,0.028520865,0.036605753,54.8125,1200.046328,1742365465,0.014436043,0.000546694,0.002812862,8.76,200,0.1
47635.5452,1742365467,Wed Mar 19 06,-0.018047191,0.061725315,-85.721,85.739,0.129,0.028520865,0.036779504,54.8125,1206.271719,1742365467,0.014232561,0.000543356,0.002764225,8.67,200,0.1
47637.54513,1742365469,Wed Mar 19 06,-0.018218637,0.061725315,-85.721,85.739,0.129,0.028520865,0.036953259,54.6875,1200.070141,1742365469,0.014348465,0.000532389,0.002740383,8.8,200,0.1
47639.54519,1742365471,Wed Mar 19 06,-0.018390078,0.061725315,-85.721,85.739,0.129,0.028520865,0.037127011,54.78125,1205.480984,1742365471,0.014739836,0.000393391,0.003314972,8.74,200,0.1
47641.54511,1742365473,Wed Mar 19 06,-0.018561516,0.061725315,-85.721,85.739,0.129,0.028520865,0.037300754,54.75,1210.887719,1742365473,0.014476176,0.000547647,0.002768993,8.74,200,0.1
47643.54519,1742365475,Wed Mar 19 06,-0.018732974,0.061725315,-85.721,85.739,0.129,0.028520865,0.037474524,54.75,1199.997859,1742365475,0.014365487,0.000543356,0.002799511,8.72,200,0.1
47645.54513,1742365477,Wed Mar 19 06,-0.018904405,0.061725315,-85.721,85.739,0.129,0.028520865,0.037648261,54.65625,1200.092109,1742365477,0.014392605,0.00055337,0.002793789,8.72,200,0.1
47647.54518,1742365479,Wed Mar 19 06,-0.019075869,0.061725315,-85.721,85.739,0.129,0.028520865,0.037822034,54.65625,1209.349266,1742365479,0.015253232,0.000916958,0.003504753,8.73,200,0.1
47649.54514,1742365481,Wed Mar 19 06,-0.01924729,0.061725315,-85.721,85.739,0.129,0.028520865,0.037995763,54.75,1204.015438,1742365481,0.014335058,0.000552416,0.002805233,8.7,200,0.1
47651.54521,1742365483,Wed Mar 19 06,-0.01941875,0.061725315,-85.721,85.739,0.129,0.028520865,0.038169533,54.65625,1203.148672,1742365483,0.014277441,0.000576019,0.002796173,8.78,200,0.1
47653.54513,1742365485,Wed Mar 19 06,-0.019590175,0.061725315,-85.721,85.739,0.129,0.028520865,0.038343269,54.75,1210.975703,1742365485,0.021977743,0.00055337,0.002798557,8.81,200,0.2
47655.54517,1742365487,Wed Mar 19 06,-0.019761637,0.061725315,-85.721,85.739,0.129,0.028520865,0.038517039,54.78125,1204.251984,1742365487,0.014569725,0.000548124,0.002757549,8.73,200,0.1
47657.54512,1742365489,Wed Mar 19 06,-0.019933067,0.061725315,-85.721,85.739,0.129,0.028520865,0.038690779,54.625,1200.018391,1742365489,0.01450625,0.000567675,0.002824306,8.63,200,0.1
47659.54517,1742365491,Wed Mar 19 06,-0.020104505,0.061725315,-85.721,85.739,0.129,0.028520865,0.038864527,54.71875,1200.056781,1742365491,0.014244518,0.000556231,0.002790928,8.74,200,0.1
47661.54518,1742365493,Wed Mar 19 06,-0.020275949,0.061725315,-85.721,85.739,0.129,0.028520865,0.039038278,54.71875,1216.668047,1742365493,0.01344944,3.96E-05,0.001791,8.78,200,0.1
47663.54521,1742365495,Wed Mar 19 06,-0.02044739,0.061725315,-85.721,85.739,0.129,0.028520865,0.039212029,54.8125,1206.284047,1742365495,0.014387849,0.000526905,0.00271225,8.68,200,0.1
47665.54513,1742365497,Wed Mar 19 06,-0.020618824,0.061725315,-85.721,85.739,0.129,0.028520865,0.03938577,54.65625,1203.072844,1742365497,0.013280556,0.000564337,0.002777576,8.74,200,0.1
47667.54521,1742365499,Wed Mar 19 06,-0.020790298,0.061725315,-85.721,85.739,0.129,0.028520865,0.039559554,54.71875,1208.984656,1742365499,0.014470143,0.000560999,0.002823353,8.86,200,0.1
47669.54515,1742365501,Wed Mar 19 06,-0.020961724,0.061725315,-85.721,85.739,0.129,0.028520865,0.039733287,54.65625,1211.053125,1742365501,0.012349648,-0.000459433,0.000805378,8.85,200,0.1
47671.54517,1742365503,Wed Mar 19 06,-0.021133175,0.061725315,-85.721,85.739,0.129,0.028520865,0.039907049,54.71875,1204.680422,1742365503,0.013870086,0.000473976,0.003443718,8.77,200,0.1
47673.54523,1742365505,Wed Mar 19 06,-0.021304611,0.061725315,-85.721,85.739,0.129,0.028520865,0.040080793,54.6875,1201.290172,1742365505,0.014408151,0.000639915,0.002921104,8.87,200,0.1
47675.54519,1742365507,Wed Mar 19 06,-0.021476045,0.061725315,-85.721,85.739,0.129,0.028520865,0.040254537,54.75,1206.578453,1742365507,0.012472544,-0.000406265,0.0008564,8.75,200,0.1
47677.54514,1742365509,Wed Mar 19 06,-0.021647498,0.061725315,-85.721,85.739,0.129,0.028520865,0.040428299,54.71875,1200.027438,1742365509,0.012379051,-0.000393629,0.000916004,8.8,200,0.2
47679.54519,1742365511,Wed Mar 19 06,-0.021818938,0.061725315,-85.721,85.739,0.129,0.028520865,0.040602047,54.6875,1209.374344,1742365511,0.014517527,0.00059247,0.00287199,8.73,200,0.1
47681.54508,1742365513,Wed Mar 19 06,-0.021990387,0.061725315,-85.721,85.739,0.129,0.028520865,0.040775806,54.75,1201.568188,1742365513,0.016465265,0.000525475,0.002773285,8.73,200,0.1
47683.54521,1742365515,Wed Mar 19 06,-3.35E-06,0.022975104,-85.721,85.682,0.129,0.028520865,0.018668296,54.65625,1200.024234,1742365515,0.014384113,0.000562191,0.0027771,8.77,200,0.1
47685.54512,1742365517,Wed Mar 19 06,-0.000174791,0.022975104,-85.721,85.682,0.129,0.028520865,0.018841939,54.65625,1210.516125,1742365517,0.014563581,0.000556707,0.00281477,8.69,200,0.1
47687.54518,1742365519,Wed Mar 19 06,-0.00034623,0.022975104,-85.721,85.682,0.129,0.028520865,0.019015573,54.71875,1210.971187,1742365519,0.014283758,0.00054574,0.002776623,8.82,200,0.1
47689.5451,1742365521,Wed Mar 19 06,-0.000517689,0.022975104,-85.721,85.682,0.129,0.028520865,0.019189227,54.6875,1204.708453,1742365521,0.013024522,0.000548363,0.002764702,8.79,200,0.1
47691.54525,1742365523,Wed Mar 19 06,-0.000689119,0.022975104,-85.721,85.682,0.129,0.028520865,0.019362852,54.6875,1200.031109,1742365523,0.013023314,-0.000111341,0.001442432,8.65,200,0.1
47693.54509,1742365525,Wed Mar 19 06,-0.000860558,0.022975104,-85.721,85.682,0.129,0.028520865,0.019536486,54.6875,1210.969672,1742365525,0.01232844,-0.000490665,0.000717163,8.68,200,0.1
47695.54521,1742365527,Wed Mar 19 06,-0.001032013,0.022975104,-85.721,85.682,0.129,0.028520865,0.019710135,54.65625,1213.461219,1742365527,0.014330592,0.000535488,0.002766609,8.67,200,0.1
47697.54511,1742365529,Wed Mar 19 06,-0.001203438,0.022975104,-85.721,85.682,0.129,0.028520865,0.019883756,54.65625,1206.262016,1742365529,0.015157349,0.000936508,0.003558159,8.78,200,0.1
47699.54517,1742365531,Wed Mar 19 06,-0.001374897,0.022975104,-85.721,85.682,0.129,0.028520865,0.020057408,54.71875,1199.995547,1742365531,0.014345817,0.00053978,0.002785683,8.8,200,0.1
47701.54513,1742365533,Wed Mar 19 06,-0.001546325,0.022975104,-85.721,85.682,0.129,0.028520865,0.020231033,54.59375,1206.181078,1742365533,0.014405836,0.000551939,0.00279665,8.71,200,0.1
47703.54515,1742365535,Wed Mar 19 06,-0.001717781,0.022975104,-85.721,85.682,0.129,0.028520865,0.020404683,54.78125,1206.241422,1742365535,0.014510647,0.000554323,0.002772808,8.74,200,0.1
47705.54512,1742365537,Wed Mar 19 06,-0.001889212,0.022975104,-85.721,85.682,0.129,0.028520865,0.020578308,54.65625,1204.764094,1742365537,0.010890858,-0.000480413,0.000696659,8.72,200,0.1
47707.54516,1742365539,Wed Mar 19 06,-0.002060669,0.022975104,-85.721,85.682,0.129,0.028520865,0.020751961,54.59375,1204.587688,1742365539,0.01420697,0.000556231,0.002792835,8.7,200,0.1
47709.54513,1742365541,Wed Mar 19 06,-0.002232094,0.022975104,-85.721,85.682,0.129,0.028520865,0.020925581,54.71875,1211.006047,1742365541,0.013124839,0.000577211,0.002837658,8.76,200,0.1
47711.54516,1742365543,Wed Mar 19 06,-0.00240356,0.022975104,-85.721,85.682,0.129,0.028520865,0.021099241,54.84375,1235.943984,1742365543,0.012476364,-0.000408411,0.000836849,8.76,200,0.1
47713.54516,1742365545,Wed Mar 19 06,-0.002574984,0.022975104,-85.721,85.682,0.129,0.028520865,0.02127286,54.6875,1199.986922,1742365545,0.014313619,0.000547171,0.002776623,8.82,200,0.1
47715.54522,1742365547,Wed Mar 19 06,-0.002746439,0.022975104,-85.721,85.682,0.129,0.028520865,0.021446511,54.65625,1207.295453,1742365547,0.014452408,0.000545979,0.002778053,8.67,200,0.1
47717.5451,1742365549,Wed Mar 19 06,-0.002917867,0.022975104,-85.721,85.682,0.129,0.028520865,0.021620134,54.625,1214.050812,1742365549,0.014385365,0.000561714,0.002797127,8.72,200,0.1
47719.54516,1742365551,Wed Mar 19 06,-0.003089324,0.022975104,-85.721,85.682,0.129,0.028520865,0.021793786,54.75,1203.118797,1742365551,0.01200717,4.82E-05,0.001795769,8.84,200,0.1
47721.54519,1742365553,Wed Mar 19 06,-0.003260749,0.022975104,-85.721,85.682,0.129,0.028520865,0.021967405,54.75,1199.943484,1742365553,0.014435968,0.000514746,0.002730846,8.74,200,0.1
47723.54516,1742365555,Wed Mar 19 06,-0.003432216,0.022975104,-85.721,85.682,0.129,0.028520865,0.022141069,54.75,1200.042016,1742365555,0.014449323,0.00054884,0.002797127,8.8,200,0.1
47725.5451,1742365557,Wed Mar 19 06,-0.003603639,0.022975104,-85.721,85.682,0.129,0.028520865,0.022314686,54.71875,1204.73125,1742365557,0.014183821,0.000367403,0.002426624,8.72,200,0.1
47727.54515,1742365559,Wed Mar 19 06,-0.003775095,0.022975104,-85.721,85.682,0.129,0.028520865,0.022488337,54.625,1200.072281,1742365559,0.011194134,-0.000399351,0.000974178,8.62,200,0.1
47729.54515,1742365561,Wed Mar 19 06,-0.003946526,0.022975104,-85.721,85.682,0.129,0.028520865,0.022661962,54.71875,1206.733203,1742365561,0.014470698,0.000539541,0.002798557,8.75,200,0.1
47731.54517,1742365563,Wed Mar 19 06,-0.004117988,0.022975104,-85.721,85.682,0.129,0.028520865,0.02283562,54.625,1210.187188,1742365563,0.01310222,0.000495672,0.002714634,8.83,200,0.1
47733.54513,1742365565,Wed Mar 19 06,-0.00428941,0.022975104,-85.721,85.682,0.129,0.028520865,0.023009237,54.6875,1204.718266,1742365565,0.014414367,0.000544548,0.002775192,8.76,200,0.1
47735.54518,1742365567,Wed Mar 19 06,-0.004460867,0.022975104,-85.721,85.682,0.129,0.028520865,0.023182889,54.6875,1200.306938,1742365567,0.014649075,0.000564337,0.002815723,8.77,200,0.1
47737.54514,1742365569,Wed Mar 19 06,-0.004632295,0.022975104,-85.721,85.682,0.129,0.028520865,0.023356512,54.75,1200.027187,1742365569,0.014514718,0.000617266,0.002967358,8.79,200,0.1
47739.54517,1742365571,Wed Mar 19 06,-0.004803748,0.022975104,-85.721,85.682,0.129,0.028520865,0.023530161,54.5625,1206.241859,1742365571,0.014384601,0.000533581,0.002775192,8.82,200,0.1
47741.54513,1742365573,Wed Mar 19 06,-0.004975182,0.022975104,-85.721,85.682,0.129,0.028520865,0.023703789,54.59375,1199.947219,1742365573,0.014476143,0.000574589,0.002894402,8.69,200,0.1
47743.54515,1742365575,Wed Mar 19 06,-0.005146632,0.022975104,-85.721,85.682,0.129,0.028520865,0.023877434,54.625,1209.280922,1742365575,0.014693985,0.000601292,0.00290966,8.74,200,0.1
47745.54514,1742365577,Wed Mar 19 06,-0.005318065,0.022975104,-85.721,85.682,0.129,0.028520865,0.024051063,54.75,1203.045609,1742365577,0.01439857,0.00056386,0.002839565,8.69,200,0.1
47747.54519,1742365579,Wed Mar 19 06,-0.005489527,0.022975104,-85.721,85.682,0.129,0.028520865,0.024224719,54.71875,1203.114266,1742365579,0.014367836,0.000529528,0.002758503,8.72,200,0.1
47749.54514,1742365581,Wed Mar 19 06,-0.000113908,0.006391315,-85.721,85.721,0.129,0.028520865,0.018748196,54.6875,1199.949547,1742365581,0.012446393,-0.000471354,0.000812054,8.72,200,0.1
47751.54516,1742365583,Wed Mar 19 06,-0.000285364,0.006391315,-85.721,85.721,0.129,0.028520865,0.018921923,54.65625,1203.231578,1742365583,0.012363716,-0.000496626,0.000769138,8.79,200,0.1
47753.54514,1742365585,Wed Mar 19 06,-0.000456803,0.006391315,-85.721,85.721,0.129,0.028520865,0.019095633,54.71875,1205.031891,1742365585,0.012221297,-0.000469685,0.000776291,8.76,200,0.1
47755.54518,1742365587,Wed Mar 19 06,-0.000628255,0.006391315,-85.721,85.721,0.129,0.028520865,0.019269358,54.6875,1206.272484,1742365587,0.013041439,0.000562906,0.002851963,8.78,200,0.1
47757.54509,1742365589,Wed Mar 19 06,-0.000799681,0.006391315,-85.721,85.721,0.129,0.028520865,0.019443054,54.6875,1200.046109,1742365589,0.01180309,-0.000111103,0.001517296,8.66,200,0.1
47759.54521,1742365591,Wed Mar 19 06,-0.000971136,0.006391315,-85.721,85.721,0.129,0.028520865,0.019616781,54.71875,1199.925188,1742365591,0.013139468,0.000551224,0.002858162,8.84,200,0.1
47761.54511,1742365593,Wed Mar 19 06,-0.001142566,0.006391315,-85.721,85.721,0.129,0.028520865,0.019790484,54.6875,1210.20975,1742365593,0.014569285,0.000537395,0.002826691,8.82,200,0.1
47763.54519,1742365595,Wed Mar 19 06,-0.001314023,0.006391315,-85.721,85.721,0.129,0.028520865,0.019964213,54.71875,1204.692656,1742365595,0.014295354,0.000513554,0.002772331,8.8,200,0.1
47765.5452,1742365597,Wed Mar 19 06,-0.001485452,0.006391315,-85.721,85.721,0.129,0.028520865,0.020137912,54.625,1199.958016,1742365597,0.011266622,-0.000298738,0.001075268,8.72,200,0.1
47767.54518,1742365599,Wed Mar 19 06,-0.00165691,0.006391315,-85.721,85.721,0.129,0.028520865,0.020311642,54.78125,1209.403984,1742365599,0.014461745,0.000554562,0.002792358,8.69,200,0.1
47769.5451,1742365601,Wed Mar 19 06,-0.001828336,0.006391315,-85.721,85.721,0.129,0.028520865,0.02048534,54.71875,1203.164078,1742365601,0.012926818,0.000543594,0.002758026,8.7,200,0.1
47771.54524,1742365603,Wed Mar 19 06,-0.001999791,0.006391315,-85.721,85.721,0.129,0.028520865,0.020659065,54.6875,1200.051953,1742365603,0.014758416,0.000549316,0.002832413,8.74,200,0.1
47773.54516,1742365605,Wed Mar 19 06,-0.002171222,0.006391315,-85.721,85.721,0.129,0.028520865,0.020832768,54.65625,1200.009625,1742365605,0.014538732,0.000576973,0.002867699,8.81,200,0.1
47775.54518,1742365607,Wed Mar 19 06,-0.002342677,0.006391315,-85.721,85.721,0.129,0.028520865,0.021006495,54.6875,1207.724969,1742365607,0.014469046,0.000635624,0.003022194,8.81,200,0.1
47777.54521,1742365609,Wed Mar 19 06,-0.002514109,0.006391315,-85.721,85.721,0.129,0.028520865,0.021180198,54.75,1200.012156,1742365609,0.014374815,0.00053978,0.002779007,8.82,200,0.1
47779.54523,1742365611,Wed Mar 19 06,-0.002685551,0.006391315,-85.721,85.721,0.129,0.028520865,0.021353912,54.625,1200.051391,1742365611,0.014575536,0.000561476,0.002850056,8.72,200,0.1
47781.54509,1742365613,Wed Mar 19 06,-0.002856989,0.006391315,-85.721,85.721,0.129,0.028520865,0.02152762,54.6875,1209.422125,1742365613,0.013249731,0.000560045,0.002868176,8.7,200,0.1
47783.54518,1742365615,Wed Mar 19 06,-0.003028449,0.006391315,-85.721,85.721,0.129,0.028520865,0.021701353,54.65625,1205.171563,1742365615,0.014406488,0.000549078,0.002770901,8.72,200,0.1
47785.54513,1742365617,Wed Mar 19 06,-0.003199884,0.006391315,-85.721,85.721,0.129,0.028520865,0.021875059,54.625,1204.730094,1742365617,0.012977577,0.000544071,0.002764702,8.73,200,0.1
47787.54512,1742365619,Wed Mar 19 06,-0.003371328,0.006391315,-85.721,85.721,0.129,0.028520865,0.022048773,54.75,1210.24925,1742365619,0.014532336,0.000584126,0.002829552,8.7,200,0.1
47789.54519,1742365621,Wed Mar 19 06,-0.003542766,0.006391315,-85.721,85.721,0.129,0.028520865,0.022222484,54.6875,1204.733938,1742365621,0.014551924,0.000554562,0.002856255,8.82,200,0.1
47791.54517,1742365623,Wed Mar 19 06,-0.003714219,0.006391315,-85.721,85.721,0.129,0.028520865,0.022396209,54.6875,1200.031875,1742365623,0.012307685,-0.00048995,0.000721455,8.77,200,0.1
47793.54514,1742365625,Wed Mar 19 06,-0.003885649,0.006391315,-85.721,85.721,0.129,0.028520865,0.02256991,54.75,1199.959391,1742365625,0.014303579,0.000539064,0.002777576,8.78,200,0.1
47795.54518,1742365627,Wed Mar 19 06,-0.004057106,0.006391315,-85.721,85.721,0.129,0.028520865,0.022743639,54.5625,1215.661156,1742365627,0.014361942,0.000545502,0.002786636,8.81,200,0.1
47797.54514,1742365629,Wed Mar 19 06,-0.004228532,0.006391315,-85.721,85.721,0.129,0.028520865,0.022917336,54.65625,1200.095328,1742365629,0.013092532,0.000538826,0.002801895,8.77,200,0.1
47799.54516,1742365631,Wed Mar 19 06,-0.00439999,0.006391315,-85.721,85.721,0.129,0.028520865,0.023091065,54.71875,1200.049094,1742365631,0.014297579,0.000550747,0.002808571,8.75,200,0.1
47801.54521,1742365633,Wed Mar 19 06,-0.004571429,0.006391315,-85.721,85.721,0.129,0.028520865,0.023264775,54.71875,1209.383219,1742365633,0.014253106,0.00054121,0.002792358,8.81,200,0.1
47803.54524,1742365635,Wed Mar 19 06,-0.004742884,0.006391315,-85.721,85.721,0.129,0.028520865,0.023438502,54.71875,1200.006906,1742365635,0.012235998,-0.000561714,0.000602722,8.76,200,0.1
47805.54513,1742365637,Wed Mar 19 06,-0.004914312,0.006391315,-85.721,85.721,0.129,0.028520865,0.023612201,54.71875,1206.230938,1742365637,0.013055126,0.000473738,0.002652645,8.78,200,0.1
47807.54517,1742365639,Wed Mar 19 06,-0.005085768,0.006391315,-85.721,85.721,0.129,0.028520865,0.02378593,54.6875,1209.718203,1742365639,0.014244903,0.000534296,0.002789021,8.7,200,0.1
47809.54512,1742365641,Wed Mar 19 06,-0.0052572,0.006391315,-85.721,85.721,0.129,0.028520865,0.023959633,54.71875,1204.704016,1742365641,0.014560434,0.00054884,0.002861023,8.74,200,0.1
47811.5452,1742365643,Wed Mar 19 06,-0.005428649,0.006391315,-85.721,85.721,0.129,0.028520865,0.024133353,54.8125,1200.050672,1742365643,0.011141323,-0.000484943,0.000781059,8.68,200,0.1
47813.54514,1742365645,Wed Mar 19 06,-0.00560008,0.006391315,-85.721,85.721,0.129,0.028520865,0.024307057,54.6875,1200.064078,1742365645,0.014223718,0.000524282,0.002773762,8.69,200,0.1
47815.54515,1742365647,Wed Mar 19 06,-0.005771528,0.006391315,-85.721,85.721,0.129,0.028520865,0.024480775,54.75,1210.268375,1742365647,0.013167151,0.000547409,0.002807617,8.73,200,0.1
47817.54513,1742365649,Wed Mar 19 06,-0.005942964,0.006391315,-85.721,85.721,0.129,0.028520865,0.024654482,54.65625,1209.422141,1742365649,0.014741365,0.000530958,0.002813816,8.68,200,0.1
47819.54517,1742365651,Wed Mar 19 06,-0.00611442,0.006391315,-85.721,85.721,0.129,0.028520865,0.02482821,54.625,1200.038953,1742365651,0.014414762,0.000526905,0.002778053,8.83,200,0.1
47821.54512,1742365653,Wed Mar 19 06,-0.006285847,0.006391315,-85.721,85.721,0.129,0.028520865,0.02500191,54.65625,1200.011531,1742365653,0.0144776,0.00054431,0.002821445,8.79,200,0.1
47823.54517,1742365655,Wed Mar 19 06,-0.006457307,0.006391315,-85.721,85.721,0.129,0.028520865,0.02517564,54.65625,1206.299641,1742365655,0.014372552,0.000527143,0.002791882,8.74,200,0.1
47825.54508,1742365657,Wed Mar 19 06,-0.006628737,0.006391315,-85.721,85.721,0.129,0.028520865,0.025349341,54.6875,1200.548203,1742365657,0.012938532,0.000522137,0.002814293,8.72,200,0.1
47827.54516,1742365659,Wed Mar 19 06,-0.006800195,0.006391315,-85.721,85.721,0.129,0.028520865,0.02552307,54.6875,1206.828094,1742365659,0.012372589,0.00022459,0.002158165,8.63,200,0.1
47829.54512,1742365661,Wed Mar 19 06,-0.006971618,0.006391315,-85.721,85.721,0.129,0.028520865,0.025696766,54.75,1207.802531,1742365661,0.013206723,0.000558138,0.002821445,8.77,200,0.1
47831.54517,1742365663,Wed Mar 19 06,-0.007143087,0.006391315,-85.721,85.721,0.129,0.028520865,0.025870506,54.65625,1201.492016,1742365663,0.012146074,-0.00050211,0.000749588,8.75,200,0.1
47833.54513,1742365665,Wed Mar 19 06,-0.007314509,0.006391315,-85.721,85.721,0.129,0.028520865,0.026044199,54.65625,1200.475641,1742365665,0.01103998,-0.000482321,0.000762463,8.77,200,0.1
47835.54514,1742365667,Wed Mar 19 06,-0.007485955,0.006391315,-85.721,85.721,0.129,0.028520865,0.026217919,54.6875,1209.279812,1742365667,0.013134495,0.00054121,0.002785683,9.07,200,0.1
47837.54513,1742365669,Wed Mar 19 06,-0.007657398,0.006391315,-85.721,85.721,0.129,0.028520865,0.026391631,54.78125,1200.09775,1742365669,0.011154853,-0.000457525,0.000816822,8.71,200,0.1
47839.54517,1742365671,Wed Mar 19 06,-0.00782884,0.006391315,-85.721,85.721,0.129,0.028520865,0.026565345,54.59375,1199.986359,1742365671,0.013998384,0.000304461,0.00232172,8.83,200,0.1
47841.5451,1742365673,Wed Mar 19 06,-0.008000292,0.006391315,-85.721,85.721,0.129,0.028520865,0.026739068,54.6875,1215.741141,1742365673,0.013141055,0.000522852,0.002767086,8.78,200,0.1
47843.5452,1742365675,Wed Mar 19 06,-0.008171727,0.006391315,-85.721,85.721,0.129,0.028520865,0.026912775,54.6875,1203.087047,1742365675,0.014554039,0.000562429,0.002848148,8.76,200,0.1
47845.54509,1742365677,Wed Mar 19 06,-0.008343173,0.006391315,-85.721,85.721,0.129,0.028520865,0.027086493,54.65625,1200.020391,1742365677,0.012091243,-8.11E-06,0.001754761,8.78,200,0.1
47847.54509,1742365679,Wed Mar 19 06,-0.008514606,0.006391315,-85.721,85.721,0.129,0.028520865,0.027260197,54.75,1206.207625,1742365679,0.014390899,0.000547647,0.002799511,8.7,200,0.1
47849.54512,1742365681,Wed Mar 19 06,-0.008686058,0.006391315,-85.721,85.721,0.129,0.028520865,0.027433921,54.71875,1200.069609,1742365681,0.013161411,-0.000174999,0.001385689,8.83,200,0.1
47851.54517,1742365683,Wed Mar 19 06,-0.008857495,0.006391315,-85.721,85.721,0.129,0.028520865,0.027607629,54.75,1200.034516,1742365683,0.013244614,0.000555992,0.00280571,8.75,200,0.1
47853.54512,1742365685,Wed Mar 19 06,-0.009028942,0.006391315,-85.721,85.721,0.129,0.028520865,0.027781349,54.65625,1209.387625,1742365685,0.013106602,0.000550032,0.002803326,8.7,200,0.1
47855.54516,1742365687,Wed Mar 19 06,-0.009200381,0.006391315,-85.721,85.721,0.129,0.028520865,0.027955059,54.75,1206.298078,1742365687,0.021698446,0.00053215,0.002759933,8.79,200,0.1
47857.54513,1742365689,Wed Mar 19 06,-0.009371828,0.006391315,-85.721,85.721,0.129,0.028520865,0.028128777,54.71875,1200.029703,1742365689,0.012364514,0.000174761,0.002030849,8.86,200,0.1
47859.54519,1742365691,Wed Mar 19 06,-0.009543267,0.006391315,-85.721,85.721,0.129,0.028520865,0.028302487,54.78125,1200.035547,1742365691,0.01230658,-0.000489473,0.00076437,8.7,200,0.1
47861.54517,1742365693,Wed Mar 19 06,-0.009714718,0.006391315,-85.721,85.721,0.129,0.028520865,0.02847621,54.78125,1210.056484,1742365693,0.014429971,0.000547171,0.002827168,8.66,200,0.1
47863.54518,1742365695,Wed Mar 19 06,-0.009886155,0.006391315,-85.721,85.721,0.129,0.028520865,0.028649919,54.71875,1203.241109,1742365695,0.014791168,0.000572443,0.002903461,8.79,200,0.1
47865.54514,1742365697,Wed Mar 19 06,-0.010057586,0.006391315,-85.721,85.721,0.129,0.028520865,0.028823622,54.65625,1206.283922,1742365697,0.014429833,0.00054574,0.002834797,8.75,200,0.1
47867.54514,1742365699,Wed Mar 19 06,-0.010229039,0.006391315,-85.721,85.721,0.129,0.028520865,0.028997345,54.75,1199.995469,1742365699,0.013229288,0.00052166,0.002803802,8.77,200,0.1
47869.54512,1742365701,Wed Mar 19 06,-0.010400486,0.006391315,-85.721,85.721,0.129,0.028520865,0.029171064,54.71875,1203.140391,1742365701,0.014382483,0.000521898,0.002772808,8.68,200,0.1
47871.54519,1742365703,Wed Mar 19 06,-0.010571924,0.006391315,-85.721,85.721,0.129,0.028520865,0.029344773,54.6875,1199.989,1742365703,0.02520883,-0.000276566,0.001227379,8.74,200,0.1
47873.54512,1742365705,Wed Mar 19 06,-0.010743376,0.006391315,-85.721,85.721,0.129,0.028520865,0.029518496,54.65625,1200.011391,1742365705,0.012536094,-0.000136852,0.002295494,8.84,200,0.1
47875.54517,1742365707,Wed Mar 19 06,-0.010914808,0.006391315,-85.721,85.721,0.129,0.028520865,0.029692201,54.625,1218.343859,1742365707,0.012996935,0.000530481,0.002795696,8.76,200,0.1
47877.54513,1742365709,Wed Mar 19 06,-0.011086261,0.006391315,-85.721,85.721,0.129,0.028520865,0.029865924,54.75,1205.337875,1742365709,0.014166194,0.000446558,0.002639294,8.84,200,0.1
