high_precision_time,system_time,chrony_last_ntp_sync_time,chrony_system_time_offset,chrony_last_offset,chrony_frequency_drift_ppm,chrony_residual_freq_ppm,chrony_skew,chrony_root_delay,chrony_root_dispersion,cpu_temp,cpu_freq,ntp_time,ntp_rtt,ntp_offset,ntp_delay,network_rtt,power,cpu_load
45943.54516,1742363775,Wed Mar 19 05,-0.005906543,0.005572109,-85.721,85.557,0.129,0.030882299,0.025181446,54.53125,1213.899312,1742363775,0.013147529,0.000662804,0.002843857,8.69,200,0.1
45945.54512,1742363777,Wed Mar 19 05,-0.006077972,0.005572109,-85.721,85.557,0.129,0.030882299,0.025354819,54.59375,1204.717313,1742363777,0.013007124,0.000617981,0.002734184,8.69,200,0.1
45947.54515,1742363779,Wed Mar 19 05,-0.006249433,0.005572109,-85.721,85.557,0.129,0.030882299,0.025528226,54.5625,1199.943453,1742363779,0.01319245,0.00069809,0.002907753,8.7,200,0.1
45949.5451,1742363781,Wed Mar 19 05,-0.006420861,0.005572109,-85.721,85.557,0.129,0.030882299,0.025701599,54.59375,1199.910656,1742363781,0.014609771,0.000628233,0.002790928,8.74,200,0.1
45951.54517,1742363783,Wed Mar 19 05,-0.00659232,0.005572109,-85.721,85.557,0.129,0.030882299,0.025875004,54.53125,1209.303391,1742363783,0.014372211,0.000632048,0.002806187,8.73,200,0.1
45953.54512,1742363785,Wed Mar 19 05,-0.006763747,0.005572109,-85.721,85.557,0.129,0.030882299,0.026048375,54.625,1215.589344,1742363785,0.01467453,0.000742912,0.003015518,8.74,200,0.1
45955.54524,1742363787,Wed Mar 19 05,-0.006935196,0.005572109,-85.721,85.557,0.129,0.030882299,0.026221769,54.59375,1204.709047,1742363787,0.011059047,-0.000414848,0.000758171,8.81,200,0.1
45957.5451,1742363789,Wed Mar 19 05,-0.007106635,0.005572109,-85.721,85.557,0.129,0.030882299,0.026395153,54.5625,1199.962609,1742363789,0.012927303,0.000432968,0.002487183,8.87,200,0.1
45959.54518,1742363791,Wed Mar 19 05,-0.007278089,0.005572109,-85.721,85.557,0.129,0.030882299,0.026568552,54.53125,1200.035188,1742363791,0.014259182,0.000622272,0.002768517,8.64,200,0.1
45961.54511,1742363793,Wed Mar 19 05,-0.007449522,0.005572109,-85.721,85.557,0.129,0.030882299,0.026741931,54.59375,1199.953359,1742363793,0.013289913,8.27E-05,0.00168848,8.74,200,0.1
45963.54516,1742363795,Wed Mar 19 05,-0.007620966,0.005572109,-85.721,85.557,0.129,0.030882299,0.026915319,54.46875,1209.570125,1742363795,0.014464057,0.000588655,0.002899647,8.71,200,0.1
45965.54513,1742363797,Wed Mar 19 05,-0.007792413,0.005572109,-85.721,85.557,0.129,0.030882299,0.027088711,54.625,1206.337172,1742363797,0.012345472,-0.000344038,0.000870228,8.77,200,0.1
45967.54519,1742363799,Wed Mar 19 05,-0.007963846,0.005572109,-85.721,85.557,0.129,0.030882299,0.027262092,54.5625,1203.182953,1742363799,0.014411594,0.000641346,0.00280571,8.69,200,0.1
45969.54512,1742363801,Wed Mar 19 05,-0.008135293,0.005572109,-85.721,85.557,0.129,0.030882299,0.027435482,54.5625,1199.971234,1742363801,0.01441299,0.00061965,0.002804279,8.79,200,0.1
45971.54527,1742363803,Wed Mar 19 05,-0.008306731,0.005572109,-85.721,85.557,0.129,0.030882299,0.027608866,54.5625,1202.694,1742363803,0.012317094,-0.000364542,0.000786304,8.71,200,0.1
45973.54513,1742363805,Wed Mar 19 05,-0.008478177,0.005572109,-85.721,85.557,0.129,0.030882299,0.027782256,54.5625,1204.290203,1742363805,0.013101084,0.000633001,0.002785206,8.67,200,0.1
45975.54516,1742363807,Wed Mar 19 05,-0.008649619,0.005572109,-85.721,85.557,0.129,0.030882299,0.027955644,54.5625,1206.011234,1742363807,0.013003552,0.00061965,0.002747059,8.75,200,0.1
45977.54513,1742363809,Wed Mar 19 05,-0.008821067,0.005572109,-85.721,85.557,0.129,0.030882299,0.028129036,54.46875,1209.320531,1742363809,0.014459475,0.000631094,0.002748966,8.86,200,0.1
45979.54515,1742363811,Wed Mar 19 05,-0.008992501,0.005572109,-85.721,85.557,0.129,0.030882299,0.028302416,54.53125,1200.106688,1742363811,0.014630091,0.000672817,0.002879143,8.8,200,0.1
45981.54513,1742363813,Wed Mar 19 05,-0.009163951,0.005572109,-85.721,85.557,0.129,0.030882299,0.02847581,54.5625,1200.062203,1742363813,0.014616905,0.000631332,0.002842903,8.77,200,0.1
45983.5452,1742363815,Wed Mar 19 05,-0.0093354,0.005572109,-85.721,85.557,0.129,0.030882299,0.028649203,54.6875,1200.018484,1742363815,0.014337613,0.000640392,0.0028162,8.8,200,0.1
45985.54516,1742363817,Wed Mar 19 05,-0.009506828,0.005572109,-85.721,85.557,0.129,0.030882299,0.028822578,54.59375,1203.570391,1742363817,0.01313995,0.000651836,0.002842903,8.75,200,0.1
45987.54519,1742363819,Wed Mar 19 05,-0.00967829,0.005572109,-85.721,85.557,0.129,0.030882299,0.028995985,54.65625,1211.234969,1742363819,0.010970322,-0.000362873,0.000799179,8.82,200,0.1
45989.54511,1742363821,Wed Mar 19 05,-0.009849715,0.005572109,-85.721,85.557,0.129,0.030882299,0.029169355,54.5625,1203.099406,1742363821,0.012733636,-0.000268221,0.000984669,8.74,200,0.1
45991.54518,1742363823,Wed Mar 19 05,-0.010021178,0.005572109,-85.721,85.557,0.129,0.030882299,0.029342763,54.59375,1199.967063,1742363823,0.013106198,0.000627279,0.002817631,8.72,200,0.1
45993.54513,1742363825,Wed Mar 19 05,-0.010192599,0.005572109,-85.721,85.557,0.129,0.030882299,0.029516129,54.5625,1200.049156,1742363825,0.013031449,0.000639677,0.002827168,8.78,200,0.1
45995.54517,1742363827,Wed Mar 19 05,-0.010364062,0.005572109,-85.721,85.557,0.129,0.030882299,0.029689537,54.53125,1209.438359,1742363827,0.01449206,0.000658512,0.002878189,8.76,200,0.1
45997.54511,1742363829,Wed Mar 19 05,-0.010535489,0.005572109,-85.721,85.557,0.129,0.030882299,0.029862909,54.5,1201.553063,1742363829,0.081094892,0.000667572,0.002869606,8.77,200,0.1
45999.54516,1742363831,Wed Mar 19 05,-0.010706938,0.005572109,-85.721,85.557,0.129,0.030882299,0.030036302,54.625,1201.759078,1742363831,0.014467599,0.000623703,0.002785683,8.84,200,0.1
46001.54522,1742363833,Wed Mar 19 05,-0.010878382,0.005572109,-85.721,85.557,0.129,0.030882299,0.030209692,54.59375,1203.110687,1742363833,0.013121898,0.000649214,0.002883434,8.74,200,0.1
46003.54516,1742363835,Wed Mar 19 05,-0.011049827,0.005572109,-85.721,85.557,0.129,0.030882299,0.030383082,54.53125,1207.113031,1742363835,0.01314072,0.000628233,0.002809048,8.83,200,0.1
46005.54512,1742363837,Wed Mar 19 05,-0.011221259,0.005572109,-85.721,85.557,0.129,0.030882299,0.030556459,54.59375,1204.673703,1742363837,0.013081844,0.000628471,0.002737999,8.67,200,0.1
46007.54514,1742363839,Wed Mar 19 05,-0.011392714,0.005572109,-85.721,85.557,0.129,0.030882299,0.03072986,54.53125,1199.962891,1742363839,0.013119896,0.000618219,0.002782345,8.78,200,0.1
46009.54514,1742363841,Wed Mar 19 05,-0.01156415,0.005572109,-85.721,85.557,0.129,0.030882299,0.030903241,54.5625,1202.150672,1742363841,0.011197122,-0.000351906,0.000786781,8.72,200,0.1
46011.54517,1742363843,Wed Mar 19 05,-0.011735586,0.005572109,-85.721,85.557,0.129,0.030882299,0.031076621,54.65625,1209.439359,1742363843,0.014457297,0.000757694,0.002994537,8.8,200,0.1
46013.54514,1742363845,Wed Mar 19 05,-0.011907036,0.005572109,-85.721,85.557,0.129,0.030882299,0.031250019,54.625,1209.345922,1742363845,0.01159818,-0.00015378,0.001251698,8.67,200,0.1
46015.54516,1742363847,Wed Mar 19 05,-0.012078474,0.005572109,-85.721,85.557,0.129,0.030882299,0.031423401,54.59375,1212.599141,1742363847,0.013206945,0.000645399,0.00279665,8.74,200,0.1
46017.54513,1742363849,Wed Mar 19 05,-0.012249924,0.005572109,-85.721,85.557,0.129,0.030882299,0.031596795,54.5,1204.775469,1742363849,0.013093053,0.000624418,0.002810001,8.65,200,0.1
46019.54518,1742363851,Wed Mar 19 05,-0.012421362,0.005572109,-85.721,85.557,0.129,0.030882299,0.031770177,54.65625,1207.552656,1742363851,0.014433745,0.000629663,0.002765179,8.8,200,0.1
46021.54511,1742363853,Wed Mar 19 05,-0.012592816,0.005572109,-85.721,85.557,0.129,0.030882299,0.031943578,54.5625,1207.411,1742363853,0.014610849,0.000697851,0.002933979,8.75,200,0.1
46023.54515,1742363855,Wed Mar 19 05,-0.012764244,0.005572109,-85.721,85.557,0.129,0.030882299,0.03211695,54.53125,1199.921016,1742363855,0.014487218,0.000649214,0.002831936,8.74,200,0.1
46025.54518,1742363857,Wed Mar 19 05,-0.012935692,0.005572109,-85.721,85.557,0.129,0.030882299,0.032290343,54.53125,1200.011828,1742363857,0.014201798,0.000626802,0.002785206,8.74,200,0.1
46027.54518,1742363859,Wed Mar 19 05,-0.013107139,0.005572109,-85.721,85.557,0.129,0.030882299,0.032463737,54.5625,1210.259406,1742363859,0.013296704,0.000640154,0.002835751,8.63,200,0.1
46029.54512,1742363861,Wed Mar 19 05,-0.013278582,0.005572109,-85.721,85.557,0.129,0.030882299,0.032637123,54.53125,1214.414031,1742363861,0.013111987,0.000627279,0.002790928,8.7,200,0.1
46031.54518,1742363863,Wed Mar 19 05,-0.013450011,0.005572109,-85.721,85.557,0.129,0.030882299,0.032810498,54.5625,1209.429969,1742363863,0.012459311,-0.000405312,0.000745773,8.66,200,0.1
46033.54521,1742363865,Wed Mar 19 05,-0.013621468,0.005572109,-85.721,85.557,0.129,0.030882299,0.032983899,54.625,1204.687797,1742363865,0.013069825,0.00063014,0.002780437,8.82,200,0.1
46035.54518,1742363867,Wed Mar 19 05,-0.013792916,0.005572109,-85.721,85.557,0.129,0.030882299,0.033157293,54.625,1203.035891,1742363867,0.012318392,-0.000404358,0.000764847,8.73,200,0.1
46037.54509,1742363869,Wed Mar 19 05,-0.013964342,0.005572109,-85.721,85.557,0.129,0.030882299,0.033330664,54.59375,1204.664859,1742363869,0.012296631,0.000288486,0.00211525,8.83,200,0.1
46039.54523,1742363871,Wed Mar 19 05,-0.014135806,0.005572109,-85.721,85.557,0.129,0.030882299,0.033504073,54.625,1235.897609,1742363871,0.014547877,0.000640631,0.002824306,8.88,200,0.1
46041.54513,1742363873,Wed Mar 19 05,-0.01430723,0.005572109,-85.721,85.557,0.129,0.030882299,0.033677444,54.59375,1200.035109,1742363873,0.013214543,0.00067091,0.00288105,8.84,200,0.1
46043.5452,1742363875,Wed Mar 19 05,-0.014478695,0.005572109,-85.721,85.557,0.129,0.030882299,0.033850852,54.5625,1200.561516,1742363875,0.014632561,0.00067997,0.002868652,8.87,200,0.1
46045.54515,1742363877,Wed Mar 19 05,-0.014650115,0.005572109,-85.721,85.557,0.129,0.030882299,0.034024216,54.5,1211.424484,1742363877,0.014470218,0.000635862,0.002772808,8.83,200,0.1
46047.54519,1742363879,Wed Mar 19 05,-0.014821565,0.005572109,-85.721,85.557,0.129,0.030882299,0.034197614,54.53125,1209.334563,1742363879,0.012537255,-0.000386953,0.000795841,8.65,200,0.1
46049.54517,1742363881,Wed Mar 19 05,-0.014993012,0.005572109,-85.721,85.557,0.129,0.030882299,0.034371004,54.53125,1201.644281,1742363881,0.013131469,0.000649691,0.00283289,8.65,200,0.1
46051.5452,1742363883,Wed Mar 19 05,-0.015164444,0.005572109,-85.721,85.557,0.129,0.030882299,0.034544382,54.625,1202.692047,1742363883,0.013249652,0.000733376,0.002994537,8.69,200,0.1
46053.54514,1742363885,Wed Mar 19 05,-0.015335887,0.005572109,-85.721,85.557,0.129,0.030882299,0.034717768,54.5625,1209.074906,1742363885,0.014358511,0.000616789,0.00278616,8.88,200,0.1
46055.54516,1742363887,Wed Mar 19 05,-0.01550733,0.005572109,-85.721,85.557,0.129,0.030882299,0.034891158,54.53125,1203.175656,1742363887,0.014549682,0.000636339,0.002779484,8.79,200,0.1
46057.54514,1742363889,Wed Mar 19 05,-0.015678778,0.005572109,-85.721,85.557,0.129,0.030882299,0.035064552,54.53125,1221.852297,1742363889,0.011116764,-0.000380993,0.000772476,8.75,200,0.1
46059.54519,1742363891,Wed Mar 19 05,-0.015850218,0.005572109,-85.721,85.557,0.129,0.030882299,0.035237934,54.5625,1205.727313,1742363891,0.011165372,-0.000346661,0.000846863,8.8,200,0.1
46061.54509,1742363893,Wed Mar 19 05,-0.016021665,0.005572109,-85.721,85.557,0.129,0.030882299,0.035411328,54.5625,1204.685766,1742363893,0.011162082,-0.000388145,0.000749588,8.73,200,0.1
46063.54517,1742363895,Wed Mar 19 05,-0.016193109,0.005572109,-85.721,85.557,0.129,0.030882299,0.035584718,54.4375,1208.461141,1742363895,0.014370043,0.000583887,0.00270319,8.79,200,0.1
46065.54514,1742363897,Wed Mar 19 05,-0.016364558,0.005572109,-85.721,85.557,0.129,0.030882299,0.035758112,54.65625,1203.281281,1742363897,0.014269176,0.000612497,0.002762318,8.73,200,0.1
46067.54516,1742363899,Wed Mar 19 05,-0.016535986,0.005572109,-85.721,85.557,0.129,0.030882299,0.035931487,54.59375,1200.005047,1742363899,0.014534431,0.000612974,0.00276804,8.73,200,0.1
46069.54517,1742363901,Wed Mar 19 05,-0.016707435,0.005572109,-85.721,85.557,0.129,0.030882299,0.03610488,54.53125,1200.017922,1742363901,0.014403737,0.000630379,0.002734184,8.68,200,0.1
46071.54517,1742363903,Wed Mar 19 05,-0.016878881,0.005572109,-85.721,85.557,0.129,0.030882299,0.03627827,54.5625,1199.943922,1742363903,0.013071522,0.000634432,0.002745152,8.83,200,0.1
46073.5451,1742363905,Wed Mar 19 05,-0.017050311,0.005572109,-85.721,85.557,0.129,0.030882299,0.036451645,54.59375,1206.229422,1742363905,0.014383238,0.000641346,0.002761841,8.69,200,0.1
46075.54515,1742363907,Wed Mar 19 05,-0.017221762,0.005572109,-85.721,85.557,0.129,0.030882299,0.036625039,54.5625,1207.160438,1742363907,0.011584084,-0.00013423,0.001232624,8.79,200,0.1
46077.54515,1742363909,Wed Mar 19 05,-0.017393194,0.005572109,-85.721,85.557,0.129,0.030882299,0.036798418,54.59375,1203.178688,1742363909,0.014275238,0.000620842,0.00276947,8.79,200,0.1
46079.54515,1742363911,Wed Mar 19 05,-0.017564658,0.005572109,-85.721,85.557,0.129,0.030882299,0.036971826,54.53125,1200.014453,1742363911,0.014467704,0.000691414,0.002980232,8.74,200,0.1
46081.54509,1742363913,Wed Mar 19 05,-0.017735984,0.005572109,-85.721,85.557,0.129,0.030882299,0.037145097,54.5,1235.964,1742363913,0.027881985,0.000627756,0.00280714,8.74,200,0.1
46083.54515,1742363915,Wed Mar 19 05,-0.017907539,0.005572109,-85.721,85.557,0.129,0.030882299,0.037318598,54.65625,1208.5745,1742363915,0.013205185,0.000712633,0.002970219,8.74,200,0.1
46085.54517,1742363917,Wed Mar 19 05,-0.018078968,0.005572109,-85.721,85.557,0.129,0.030882299,0.037491973,54.53125,1209.359781,1742363917,0.014634799,0.000687599,0.002876282,8.68,200,0.1
46087.54523,1742363919,Wed Mar 19 05,-0.018250426,0.005572109,-85.721,85.557,0.129,0.030882299,0.037665375,54.5625,1200.119,1742363919,0.012512451,0.000357628,0.002270699,8.77,200,0.1
46089.54514,1742363921,Wed Mar 19 05,-0.018421855,0.005572109,-85.721,85.557,0.129,0.030882299,0.03783875,54.65625,1200.860344,1742363921,0.025749378,-0.000355721,0.00084877,8.78,200,0.1
46091.54515,1742363923,Wed Mar 19 05,-0.018593311,0.005572109,-85.721,85.557,0.129,0.030882299,0.038012151,54.5,1200.0005,1742363923,0.021978389,0.000644445,0.002791882,8.75,200,0.1
46093.54509,1742363925,Wed Mar 19 05,-0.018764736,0.005572109,-85.721,85.557,0.129,0.030882299,0.038185518,54.65625,1214.117391,1742363925,0.014522895,0.000630856,0.002788544,8.69,200,0.1
46095.54518,1742363927,Wed Mar 19 05,-0.018936194,0.005572109,-85.721,85.557,0.129,0.030882299,0.038358923,54.59375,1204.696109,1742363927,0.014288262,0.000649691,0.002841473,8.88,200,0.1
46097.54519,1742363929,Wed Mar 19 05,-0.01910764,0.005572109,-85.721,85.557,0.129,0.030882299,0.038532313,54.59375,1200.052031,1742363929,0.01449296,0.000631571,0.002804279,8.78,200,0.1
46099.5452,1742363931,Wed Mar 19 05,-0.01927908,0.005572109,-85.721,85.557,0.129,0.030882299,0.038705699,54.53125,1200.065953,1742363931,0.014565571,0.000607967,0.002840996,8.74,200,0.1
46101.54511,1742363933,Wed Mar 19 05,-0.019450529,0.005572109,-85.721,85.557,0.129,0.030882299,0.038879093,54.59375,1209.417,1742363933,0.021694736,0.000619411,0.002776146,8.73,200,0.1
46103.54517,1742363935,Wed Mar 19 05,-0.019621957,0.005572109,-85.721,85.557,0.129,0.030882299,0.039052468,54.625,1203.127688,1742363935,0.012372848,-0.000399351,0.000758648,8.73,200,0.1
46105.54512,1742363937,Wed Mar 19 05,-0.01979341,0.005572109,-85.721,85.557,0.129,0.030882299,0.039225865,54.53125,1200.026,1742363937,0.014716474,0.0007267,0.002985954,8.78,200,0.1
46107.54515,1742363939,Wed Mar 19 05,-0.019964838,0.005572109,-85.721,85.557,0.129,0.030882299,0.039399236,54.59375,1200.106,1742363939,0.014376504,0.00063014,0.002823353,8.77,200,0.1
46109.54515,1742363941,Wed Mar 19 05,-0.020136286,0.005572109,-85.721,85.557,0.129,0.030882299,0.03957263,54.625,1205.986734,1742363941,0.014368639,0.000658512,0.002854347,8.79,200,0.1
46111.54519,1742363943,Wed Mar 19 05,-0.020307725,0.005572109,-85.721,85.557,0.129,0.030882299,0.039746016,54.53125,1210.976094,1742363943,0.013267164,0.000653982,0.002841473,8.87,200,0.1
46113.54514,1742363945,Wed Mar 19 05,-0.020479178,0.005572109,-85.721,85.557,0.129,0.030882299,0.039919414,54.625,1201.636125,1742363945,0.012577227,-0.00027895,0.000995636,8.69,200,0.1
46115.54518,1742363947,Wed Mar 19 05,-0.020650612,0.005572109,-85.721,85.557,0.129,0.030882299,0.040092792,54.5,1200.030562,1742363947,0.014271563,0.000636578,0.002833366,8.75,200,0.1
46117.54515,1742363949,Wed Mar 19 05,-0.020822069,0.005572109,-85.721,85.557,0.129,0.030882299,0.040266193,54.59375,1200.012391,1742363949,0.014483438,0.000647545,0.002772331,8.85,200,0.1
46119.54516,1742363951,Wed Mar 19 05,-0.020993518,0.005572109,-85.721,85.557,0.129,0.030882299,0.040439591,54.5625,1199.999219,1742363951,0.015024671,0.000814199,0.003151417,8.66,200,0.1
46121.54515,1742363953,Wed Mar 19 05,-0.021164939,0.005572109,-85.721,85.557,0.129,0.030882299,0.040612955,54.625,1210.468203,1742363953,0.013045239,0.000629902,0.002792358,8.71,200,0.1
46123.54516,1742363955,Wed Mar 19 05,-0.021336393,0.005572109,-85.721,85.557,0.129,0.030882299,0.040786356,54.6875,1206.116187,1742363955,0.014376861,0.000632048,0.002758503,8.78,200,0.1
46125.5451,1742363957,Wed Mar 19 05,-0.021507828,0.005572109,-85.721,85.557,0.129,0.030882299,0.040959731,54.5625,1206.29425,1742363957,0.014347862,0.000627518,0.002785683,8.75,200,0.1
46127.54515,1742363959,Wed Mar 19 05,-0.021679284,0.005572109,-85.721,85.557,0.129,0.030882299,0.041133136,54.5,1205.447094,1742363959,0.014392543,0.000623703,0.002762794,8.79,200,0.1
46129.54514,1742363961,Wed Mar 19 05,-0.021850713,0.005572109,-85.721,85.557,0.129,0.030882299,0.041306507,54.59375,1201.554422,1742363961,0.014347743,0.000622988,0.00277853,8.84,200,0.1
46131.54515,1742363963,Wed Mar 19 05,-0.022022178,0.005572109,-85.721,85.557,0.129,0.030882299,0.041479919,54.5625,1210.956375,1742363963,0.01354309,0.000230074,0.001982212,8.71,200,0.1
46133.54511,1742363965,Wed Mar 19 05,-0.022193601,0.005572109,-85.721,85.557,0.129,0.030882299,0.041653287,54.5625,1204.731875,1742363965,0.012574141,-0.000265598,0.000988007,8.65,200,0.1
46135.54518,1742363967,Wed Mar 19 05,-0.022365063,0.005572109,-85.721,85.557,0.129,0.030882299,0.041826695,54.59375,1200.000563,1742363967,0.013584511,0.000260592,0.00199461,8.73,200,0.1
46137.54514,1742363969,Wed Mar 19 05,-0.022536483,0.005572109,-85.721,85.557,0.129,0.030882299,0.042000059,54.59375,1200.089781,1742363969,0.014249005,0.000610113,0.002780437,8.8,200,0.1
46139.54518,1742363971,Wed Mar 19 05,-0.022707939,0.005572109,-85.721,85.557,0.129,0.030882299,0.04217346,54.625,1205.001141,1742363971,0.013047359,0.000638485,0.002796173,8.74,200,0.1
46141.54514,1742363973,Wed Mar 19 05,-0.022879368,0.005572109,-85.721,85.557,0.129,0.030882299,0.042346835,54.59375,1206.301359,1742363973,0.014399188,0.000611782,0.002800941,8.73,200,0.1
46143.54517,1742363975,Wed Mar 19 05,-0.02305083,0.005572109,-85.721,85.557,0.129,0.030882299,0.04252024,54.5625,1209.297297,1742363975,0.014527686,0.000627995,0.002775192,8.71,200,0.1
46145.54513,1742363977,Wed Mar 19 05,-0.023222253,0.005572109,-85.721,85.557,0.129,0.030882299,0.042693608,54.5625,1206.226156,1742363977,0.014318817,0.000628948,0.002736092,8.74,200,0.1
46147.54517,1742363979,Wed Mar 19 05,-0.023393707,0.005572109,-85.721,85.557,0.129,0.030882299,0.042867009,54.40625,1201.574516,1742363979,0.012168022,-0.000473022,0.000570297,8.86,200,0.1
46149.54514,1742363981,Wed Mar 19 05,-0.023565147,0.005572109,-85.721,85.557,0.129,0.030882299,0.043040395,54.59375,1204.696156,1742363981,0.014392651,0.000652552,0.002787113,8.65,200,0.1
46151.54515,1742363983,Wed Mar 19 05,-0.023736596,0.005572109,-85.721,85.557,0.129,0.030882299,0.043213788,54.625,1235.939641,1742363983,0.013188238,0.000653982,0.002830029,8.77,200,0.1
46153.54515,1742363985,Wed Mar 19 05,-0.023908023,0.005572109,-85.721,85.557,0.129,0.030882299,0.04338716,54.59375,1204.928031,1742363985,0.012254691,-0.000382185,0.000779629,8.69,200,0.1
46155.54516,1742363987,Wed Mar 19 05,-0.024079481,0.005572109,-85.721,85.557,0.129,0.030882299,0.043560565,54.5625,1204.768719,1742363987,0.014541062,0.000633478,0.002791882,8.78,200,0.1
46157.54511,1742363989,Wed Mar 19 05,-0.024250912,0.005572109,-85.721,85.557,0.129,0.030882299,0.04373394,54.5,1203.106734,1742363989,0.014238647,0.000605106,0.002800941,8.76,200,0.1
46159.54519,1742363991,Wed Mar 19 05,-0.024422364,0.005572109,-85.721,85.557,0.129,0.030882299,0.043907337,54.625,1200.042453,1742363991,0.014330388,0.000615835,0.002780437,8.72,200,0.1
46161.54513,1742363993,Wed Mar 19 05,-0.0245938,0.005572109,-85.721,85.557,0.129,0.030882299,0.044080716,54.5625,1200.010438,1742363993,0.014405693,0.000636816,0.002795696,8.73,200,0.1
46163.54515,1742363995,Wed Mar 19 05,-0.024765251,0.005572109,-85.721,85.557,0.129,0.030882299,0.044254113,54.59375,1225.011156,1742363995,0.014367394,0.000630379,0.002778053,8.84,200,0.1
46165.54509,1742363997,Wed Mar 19 05,-0.024936682,0.005572109,-85.721,85.557,0.129,0.030882299,0.044427488,54.625,1210.944953,1742363997,0.01271518,-0.000243664,0.001111984,8.72,200,0.1
46167.54519,1742363999,Wed Mar 19 05,-0.025108134,0.005572109,-85.721,85.557,0.129,0.030882299,0.044600885,54.5625,1200.015406,1742363999,0.015038999,0.000551224,0.003428459,8.82,200,0.1
46169.54512,1742364001,Wed Mar 19 05,-0.02527957,0.005572109,-85.721,85.557,0.129,0.030882299,0.044774268,54.59375,1199.988625,1742364001,0.013103918,0.000609398,0.002716064,8.76,200,0.2
46171.54524,1742364003,Wed Mar 19 05,-0.025451031,0.005572109,-85.721,85.557,0.129,0.030882299,0.044947673,54.5,1202.354781,1742364003,0.014521569,0.000600576,0.002802372,8.88,200,0.1
46173.54508,1742364005,Wed Mar 19 05,-0.025622452,0.005572109,-85.721,85.557,0.129,0.030882299,0.04512104,54.625,1206.658484,1742364005,0.012411488,-0.000402927,0.0007658,8.73,200,0.1
46175.54513,1742364007,Wed Mar 19 05,-0.025793849,0.005572109,-85.721,85.557,0.129,0.030882299,0.045294382,54.625,1212.511203,1742364007,0.012779818,-0.000180006,0.001172543,8.77,200,0.1
46177.5452,1742364009,Wed Mar 19 05,-0.025965285,0.005572109,-85.721,85.557,0.129,0.030882299,0.04546776,54.5625,1223.370719,1742364009,0.014670216,0.000659943,0.002826691,8.75,200,0.1
46179.54522,1742364011,Wed Mar 19 05,-0.026136797,0.005572109,-85.721,85.557,0.129,0.030882299,0.045641217,54.53125,1209.392453,1742364011,0.012376223,-0.000399351,0.000794888,8.74,200,0.1
46181.54514,1742364013,Wed Mar 19 05,-0.026308224,0.005572109,-85.721,85.557,0.129,0.030882299,0.045814592,54.65625,1218.768312,1742364013,0.014493592,0.000626087,0.002754211,8.68,200,0.1
46183.54516,1742364015,Wed Mar 19 05,-0.026479686,0.005572109,-85.721,85.557,0.129,0.030882299,0.045988001,54.59375,1203.072563,1742364015,0.014424169,0.000656366,0.002811909,8.75,200,0.1
46185.54512,1742364017,Wed Mar 19 05,-0.026651111,0.005572109,-85.721,85.557,0.129,0.030882299,0.046161368,54.5625,1199.942297,1742364017,0.013185023,0.000643492,0.002769947,8.83,200,0.1
46187.54515,1742364019,Wed Mar 19 05,-0.026822565,0.005572109,-85.721,85.557,0.129,0.030882299,0.04633477,54.65625,1205.565047,1742364019,0.01428911,0.000624657,0.002795219,8.73,200,0.1
46189.54512,1742364021,Wed Mar 19 05,-0.026993996,0.005572109,-85.721,85.557,0.129,0.030882299,0.046508145,54.59375,1206.267984,1742364021,0.011520193,-0.000181913,0.001116276,8.74,200,0.1
46191.54523,1742364023,Wed Mar 19 05,-0.027165452,0.005572109,-85.721,85.557,0.129,0.030882299,0.046681546,54.625,1200.047203,1742364023,0.013324047,0.000774384,0.003084183,8.82,200,0.1
46193.54511,1742364025,Wed Mar 19 05,-0.027336888,0.005572109,-85.721,85.557,0.129,0.030882299,0.046854928,54.625,1210.823297,1742364025,0.014331436,0.000638485,0.002780914,8.74,200,0.1
46195.54515,1742364027,Wed Mar 19 05,-0.027508343,0.005572109,-85.721,85.557,0.129,0.030882299,0.047028325,54.65625,1214.052906,1742364027,0.014430745,0.000637531,0.0027771,8.71,200,0.1
46197.54513,1742364029,Wed Mar 19 05,-0.027679773,0.005572109,-85.721,85.557,0.129,0.030882299,0.047201701,54.59375,1203.121875,1742364029,0.027604703,0.000632763,0.002743721,8.68,200,0.1
46199.54523,1742364031,Wed Mar 19 05,-0.027851222,0.005572109,-85.721,85.557,0.129,0.030882299,0.047375094,54.65625,1199.982391,1742364031,0.010948374,-0.000473976,0.000540733,8.81,200,0.1
46201.54509,1742364033,Wed Mar 19 05,-0.028022647,0.005572109,-85.721,85.557,0.129,0.030882299,0.047548465,54.625,1200.021203,1742364033,0.01462158,0.000625372,0.002740383,8.77,200,0.1
46203.54514,1742364035,Wed Mar 19 05,-0.028194094,0.005572109,-85.721,85.557,0.129,0.030882299,0.047721859,54.6875,1209.448563,1742364035,0.011184489,-0.000382662,0.000792027,8.75,200,0.1
46205.54513,1742364037,Wed Mar 19 05,-0.028365536,0.005572109,-85.721,85.557,0.129,0.030882299,0.047895245,54.65625,1205.385688,1742364037,0.014267187,0.0006423,0.002804756,8.69,200,0.1
46207.54518,1742364039,Wed Mar 19 05,-0.028536996,0.005572109,-85.721,85.557,0.129,0.030882299,0.04806865,54.59375,1209.357703,1742364039,0.014162799,0.000618219,0.002748966,8.85,200,0.1
